"Edge","State","Street Address","City","Province","Postal Code","Longitude","Latitude"
"101601","CONNECTED","2414 Acadie Rd","Cap-Pele","NB","E0A 1J0","-64.300804","46.21785"
"101772","CONNECTED","85 Ohio Rd PO Box 1095","Shelburne","NS","B0T 1W0","-65.339737","43.777534"
"101802","CONNECTED","280 Amirault St","Dieppe","NB","E1A 1G2","-64.733955","46.086353"
"101921","CONNECTED","188 King St","Miramichi","NB","E1N 6M5","-65.446129","47.020992"
"105596","CONNECTED","2301 Hwy 2","Milford","NS","B0N1Y0","-63.432613","45.054371"
"100354","CONNECTED","316 boul. La Salle","Baie-Comeau","QC","G4Z 2W4","-68.19104","49.214073"
"100907","CONNECTED","55 boul. Tache Est","Montmagny","QC","G5V 1B6","-70.56179","46.982277"
"100994","CONNECTED","9024 boul. Lacroix","St-Georges-de-Beauce","QC","G5Y 5P4","-70.693604","46.130051"
"101232","CONNECTED","1730 boul. Gaboury","Mont-Joli","QC","G5H 3J2","-68.188148","48.580872"
"102859","CONNECTED","655 boul. Vachon","Ste-Marie-de-Beauce","QC","G6E 1M3","-71.028221","46.446709"
"103849","CONNECTED","1019, boul Jacques Cartier","Mont-Joli","QC","G5H 2S5","-68.207054","48.594746"
"104605","CONNECTED","1370 BD Vachon Nord","Sainte Marie","QC","G6E 1N4","-71.042686","46.465076"
"105398","CONNECTED","152 Dessault","Deschambault","QC","G0A 1S0","-71.99968","46.644123"
"105772","CONNECTED","394 Boulevard Saint-Benoit Ouest","Amqui","QC","G5J 2G6","-67.439857","48.474365"
"107350","CONNECTED","103 Chemin Pleasant Valley S","St-Bernard-de-Lacolle","QC","J0J 1V0","-73.458313","45.068008"
"104993","CONNECTED","5001 Cordova Way
Alaska Hwy","Fort Nelson","BC","V0C 1R0","-122.670616","58.800175"
"103183","CONNECTED","2098 Commerce Park","Innisfil","ON","L9S 4A3","-79.673119","44.285904"
"103875","CONNECTED","754 Hwy 401 Eastbound","Morrisburg","ON","K0C 1K0","-75.128754","44.944843"
"103979","CONNECTED","678 Hwy 401 Westbound","Mallorytown","ON","K0E 1R0","-75.857597","44.489048"
"103980","CONNECTED","680 Hwy 401 Eastbound
(east of exit 680)","Mallorytown","ON","K0E 1R0","-75.835396","44.505524"
"108452","CONNECTED","Syncrude Mildred Lake Plant Site
41B Space / PO Box 4009 Stn Main (99999 NE 6 93 10 W4)","Fort McMurray","AB","T9H 3L1","-111.590607","57.043827"
"102048","CONNECTED","810 Sackville Dr","Lower Sackville","NS","B4E 1R7","-63.694809","44.775024"
"104865","CONNECTED","1624 Sackville Dr.","Middle Sackville","NS","B4E 3A8","-63.724098","44.794434"
"101272","CONNECTED","503 Wentworth W","Oshawa","ON","L1J 6G5","-78.857262","43.868732"
"109246","CONNECTED","3748 Bathurst Street","North York","ON","M3H 3M4","-79.434235","43.736893"
"101158","CONNECTED","470 Dundas St E Bayview Mall","Belleville","ON","K8N 1G1","-77.353645","44.167713"
"109407","CONNECTED","426 Danforth Avenue","Toronto","ON","M4K 1P3","-79.35099","43.677944"
"107259","CONNECTED","781 Taunton Rd East","Oshawa","ON","L1H 7K5","-78.850914","43.939156"
"108421","CONNECTED","5292 Aurora Rd","Whitchurch-Stouffville","ON","L4A7X4","-79.296249","44.038765"
"100540","CONNECTED","560 Broadway St","Tillsonburg","ON","N4G 3S7","-80.744438","42.877247"
"109286","CONNECTED","637 Kingston Rd","Toronto","ON","M4E 1R3","-79.298073","43.678692"
"101857","CONNECTED","146 Bloor St E","Oshawa","ON","L1H 3M4","-78.850609","43.881969"
"109338","CONNECTED","1167 Queen Street West","Toronto","ON","M6J 1J4","-79.42585","43.642624"
"100320","CONNECTED","1211 12 Ave SW","Calgary","AB","T3C 3S7","-114.08934","51.041798"
"108505","CONNECTED","177 Dundas Street East
Same address: 175 Dundas Street","Toronto","ON","M5A 1Z4","-79.374229","43.657001"
"103150","CONNECTED","36 Verdi Dr Bedford Commons","Bedford","NS","B4A 0C2","-63.641754","44.749416"
"101660","CONNECTED","9151 Keele St","Concord","ON","L4K 5B4","-79.507164","43.83596"
"107456","CONNECTED","1816 Rymal Road East
ESSO STATION","Stoney Creek","ON","L8J 2R5","-79.818535","43.182842"
"100238","CONNECTED","244 Hwy 20 S","Stoney Creek","ON","L8J 2V6","-79.760406","43.236858"
"100932","CONNECTED","322 Broadway","Orangeville","ON","L9W 3T2","-80.116119","43.914722"
"101764","CONNECTED","91 Southdale Rd E","London","ON","N6C 6B4","-81.252335","42.940937"
"103372","CONNECTED","611, St-Jean Baptiste","Mercier","QC","J6R2A8","-73.738777","45.322239"
"103371","CONNECTED","8270 Boulevard Taschreau","Brossard","QC","J4X 1C2","-73.47052","45.447506"
"104039","CONNECTED","12384 Simcoe County Rd 10","Stayner","ON","L0M1S0","-80.013107","44.433323"
"100778","CONNECTED","201 Main St","Stayner","ON","L0M1S0","-80.095436","44.418095"
"109337","CONNECTED","40 University Ave","Toronto","ON","M5J 1T1","-79.384407","43.646042"
"101812","CONNECTED","151 Columbia St","Waterloo","ON","N2L 3L2","-80.539314","43.476898"
"100448","CONNECTED","930 Bedford Hwy","Bedford","NS","B4A 1A8","-63.678513","44.714283"
"109402","CONNECTED","8760 Bayview Ave","Richmond Hill","ON","L4B 4M2","-79.408348","43.844643"
"103557","CONNECTED","102 Highway #8","Stoney Creek","ON","L8G 4H3","-79.746971","43.223972"
"103264","CONNECTED","328 Main Street South","Waterford","ON","N0E1Y0","-80.288445","42.924496"
"106475","CONNECTED","251 Ritson Road North","Oshawa","ON","L1G 5P5","-78.85627","43.90707"
"106916","CONNECTED","265 Dundas St E
Hastings Wing, Retail Cafeteria, Level 2","Belleville","ON","K8N 5A9","-77.364708","44.16328"
"101276","CONNECTED","1 Roth St","Angus","ON","L0M 1B0","-79.887848","44.326038"
"106221","CONNECTED","11075 Creditview Rd","Brampton","ON","L7A 0A8","-79.847435","43.69759"
"102924","CONNECTED","900 Jamieson Parkway","Cambridge","ON","N3C 4N6","-80.286812","43.42374"
"103845","CONNECTED","6359 50 Ave. Parkland Mall
Unit 119","Red Deer","AB","T4N 4C7","-113.80999","52.286705"
"100462","CONNECTED","46 Broadway","Orangeville","ON","L9W 1J4","-80.089233","43.920883"
"101855","CONNECTED","500 Pinewood Rd","Riverview","NB","E1B 5J9","-64.797096","46.052628"
"101659","CONNECTED","388 St-Jean St","St. Leonard","NB","E7E 2B6","-67.917381","47.168766"
"103369","CONNECTED","10 Vogell Road","Richmond Hill","ON","L4B 3K4","-79.382439","43.864563"
"107642","CONNECTED","9228 200th St.","Langley","BC","V1M 3A3","-122.667969","49.169792"
"109436","CONNECTED","61 Front Street W Unit 201","Toronto","ON","M5J1E6","-79.381447","43.645439"
"103565","CONNECTED","3800 Memorial Drive NE
suite 1223","Calgary","AB","T2A 2K2","-113.977425","51.052753"
"101603","CONNECTED","512 Vidal St S","Sarnia","ON","N7T 8E8","-82.407059","42.957542"
"102552","CONNECTED","685 Fischer-Hallman Rd","Kitchener","ON","N2E 1L7","-80.510902","43.415745"
"101935","CONNECTED","13080 St Albert Trail NW","St. Albert","AB","T5L 4H5","-113.566299","53.590294"
"105220","CONNECTED","5299 Boul Hebert","SALABERRY-DE-VALLEYFIELD","QC","J6S 6H5","-74.040482","45.289848"
"105923","CONNECTED","170 McNaughton Rd","Vaughan","ON","L6A 4E2","-79.50634","43.862591"
"103255","CONNECTED","132 Esplanade W","North Vancouver","BC","V7M 1A2","-123.080383","49.311844"
"108143","CONNECTED","385 Frederick St
Old: 197 Frederick St N2H 2M6","Kitchener","ON","N2H 2P2","-80.472755","43.457287"
"100840","CONNECTED","1810 Mountain Rd","Moncton","NB","E1G 1A9","-64.847084","46.121204"
"103274","CONNECTED","714 Lakeview Dr","Kenora","ON","P9N3P7","-94.522675","49.765263"
"107607","CONNECTED","360 Conklin Rd.","Brantford","ON","N3T 0N5","-80.293671","43.113678"
"104834","CONNECTED","4 High St","Collingwood","ON","L9Y 3J6","-80.235001","44.500187"
"105311","CONNECTED","3615 McNicoll Ave,","Scarborough","ON","M1X","-79.246803","43.823856"
"106437","CONNECTED","130 Rue St-Isidore","Saint Esprit","QC","J0K 2L0","-73.664505","45.906502"
"106529","CONNECTED","9 Bogert Avenue
Unit 101","Toronto","ON","M2N 0H3","-79.411621","43.760303"
"103288","CONNECTED","2708 Keele St","North York","ON","M3M2G1","-79.482483","43.725918"
"104043","CONNECTED","550 Blvd Arthur-Sauvé","St-Eustache","QC","J7R 5A8","-73.915092","45.574554"
"105909","CONNECTED","7618-7624 Poplar Side Road","Collingwood","ON","L9Y 3Z1","-80.213051","44.478973"
"105088","CONNECTED","340 Montee Du Comte","Les Coteaux","QC","J7X 1A8","-74.220345","45.265244"
"100425","CONNECTED","2451 Cliffe Ave","Courtenay","BC","V9N 2L5","-124.983475","49.676628"
"100743","CONNECTED","10310 31 Ave NW","Edmonton","AB","T6J 6Y5","-113.49324","53.463524"
"101458","CONNECTED","520 Carmichael Lane","Hinton","AB","T7V 1S8","-117.604874","53.394554"
"101778","CONNECTED","45571 Yale Rd","Chilliwack","BC","V2P 2N1","-121.963654","49.152962"
"102694","CONNECTED","2927 Drinkwater Rd","Duncan","BC","V9L 6C6","-123.717384","48.803577"
"103690","CONNECTED","7535 - 38th Ave NW","Edmonton","AB","T6K 3L8","-113.449287","53.473545"
"108442","CONNECTED","20108 Lessard Rd NW","Edmonton","AB","T6M2P3","-113.663132","53.479179"
"100793","CONNECTED","270 4 St NE  PO Box 910","Salmon Arm","BC","V1E 4S1","-119.279427","50.702473"
"100935","CONNECTED","45837 Yale Rd","Chilliwack","BC","V2P 2N6","-121.959549","49.164867"
"101234","CONNECTED","11084 51 Ave NW","Edmonton","AB","T6H 0L4","-113.515526","53.488663"
"101335","CONNECTED","8427 112 St NW","Edmonton","AB","T6G 1K5","-113.520302","53.520725"
"101386","CONNECTED","9850 34 Ave NW","Edmonton","AB","T6E 6L1","-113.484634","53.467983"
"101508","CONNECTED","Vedder Crossing Plaza  27 - 6014 Vedder Rd","Chilliwack","BC","V2R 5M4","-121.955788","49.111485"
"101624","CONNECTED","1812 Bowen Rd","Nanaimo","BC","V9S 5W4","-123.981087","49.183193"
"101847","CONNECTED","2628 Beverly St","Duncan","BC","V9L 5C7","-123.708862","48.784706"
"101953","CONNECTED","46345 Yale Rd","Chilliwack","BC","V2P 2P8","-121.944763","49.173958"
"102005","CONNECTED","2133 99 St NW","Edmonton","AB","T6N 1L4","-113.48555","53.452496"
"102319","CONNECTED","4310 - 66 St NW","Edmonton","AB","T6K 4A2","-113.443489","53.482254"
"103450","CONNECTED","166 Trunk Road","Duncan","BC","V9L 2P2","-123.703247","48.77676"
"103553","CONNECTED","250 Old Hope Princepton Way","Hope","BC","V0X 1L4","-121.43779","49.374634"
"105210","CONNECTED","8422 Young Road","Chilliwack","BC","V2P 1A3","-121.95105","49.15509"
"105408","CONNECTED","45793 Luckakuck Way","Chilliwack","BC","V2R 5S3","-121.958839","49.144341"
"105671","CONNECTED","100 3rd Street NE","Black Diamond","AB","T0L 0H0","-114.226509","50.689125"
"106470","CONNECTED","4398 Ontario Street","Beamsville","ON","L0R 1B5","-79.476944","43.171059"
"102593","CONNECTED","674 Sherbrooke Ouest","Montreal","QC","H3A 1E7","-73.573181","45.504971"
"103490","CONNECTED","2050 Victoria Park","North York","ON","M1R1V2","-79.314064","43.752815"
"100460","CONNECTED","40 King St W Scotia Plaza
UNIT #1A2","Toronto","ON","M5H 3Y2","-79.379616","43.649658"
"101002","CONNECTED","148 Grand Rd","Campbellford","ON","K0L 1L0","-77.80378","44.304214"
"101913","CONNECTED","758 Ward St N","Bridgenorth","ON","K0L 2H0","-78.386505","44.37558"
"102390","CONNECTED","5220 Finch Ave E","Scarborough","ON","M1S 4Z6","-79.255829","43.810276"
"102477","CONNECTED","3611 Blvd Henri-Bourassa E.","Montreal","QC","H1H 1J5","-73.647606","45.590508"
"102520","CONNECTED","1 Thornhill Woods Dr","Vaughan","ON","L4J 8V3","-79.463776","43.826618"
"102601","CONNECTED","65 Queen St W","Toronto","ON","M5H 2M5","-79.382271","43.651554"
"102679","CONNECTED","7689 Yonge St","Thornhill","ON","L3T 2C3","-79.423508","43.815052"
"102726","CONNECTED","5641 Steeles Ave. E","Toronto","ON","M1V 5P6","-79.3181","43.821087"
"102745","CONNECTED","601 boul. Jacques Cartier
CFB Val Cartier","Shannon","QC","G0A 4N0","-71.510208","46.887318"
"103073","CONNECTED","445 Berford Street","Wiarton","ON","N0H 2T0","-81.140129","44.739479"
"103132","CONNECTED","4915 BATHURST ST","Toronto","ON","M2R 1X9","-79.44175","43.773117"
"103133","CONNECTED","50 Ottawa St W","Havelock","ON","K0L 1Z0","-77.896172","44.432915"
"103297","CONNECTED","595 Bay Street
Atrium On Bay","Toronto","ON","M5G2C2","-79.383537","43.655842"
"103966","CONNECTED","350 boul de Maisonneuve O","Montreal","QC","H3A 1L2","-73.568962","45.506901"
"104436","CONNECTED","151 Chemin Valley","La Peche","QC","J9B 2K1","-75.935455","45.625195"
"101840","CONNECTED","425 University Ave E","Waterloo","ON","N2K 4C9","-80.493774","43.489456"
"105511","CONNECTED","22534-22542 Adelaide Road,
Glendon Commercial Centre","Mount Brydges","ON","N0L 1W0","-81.495964","42.909748"
"101970","CONNECTED","139 Queen St","Lakefield","ON","K0L 2H0","-78.26857","44.428539"
"104137","CONNECTED","2139 L'ANNONCIATION ST S","Riviere-Rouge","QC","J0T1T0","-74.862999","46.394001"
"104019","CONNECTED","496 Marquis Rd","Prince Albert","SK","S6V 8B3","-105.739555","53.180733"
"100588","CONNECTED","6566 28 Ave NW","Edmonton","AB","T6L 6N3","-113.433144","53.45956"
"101862","CONNECTED","12100 MacLeod Trail SE
Lake Bonavista Sq Shopping Ctr  400","Calgary","AB","T2J 7G9","-114.069733","50.945534"
"100640","CONNECTED","10206 100 St","Grande Prairie","AB","T8V 3K1","-118.795456","55.172943"
"101314","CONNECTED","38930 Progress Way  SS1","Squamish","BC","V0N 3G0","-123.148956","49.717728"
"101682","CONNECTED","727 Anderton Rd
Unit 200","Comox","BC","V9M 4A9","-124.935326","49.688808"
"101751","CONNECTED","160 Caribou Hwy N  PO Box 2428","100 Mile House","BC","V0K 2E0","-121.296211","51.650875"
"101975","CONNECTED","48 10th Street
South Gate Mall","Nanaimo","BC","V9R 6L1","-123.923462","49.131126"
"103166","CONNECTED","100C - 6640 Vedder Rd","Chilliwack","BC","V2R 0J2","-121.959015","49.123932"
"103216","CONNECTED","11910 - B 99 Avenue","Grande Prairie","AB","T8W 0C7","-118.818092","55.169552"
"105262","CONNECTED","2341 Beacon Ave","Sidney","BC","V8L 1W9","-123.406952","48.648846"
"105777","CONNECTED","2331 66 St NW
Unit #323","Edmonton","AB","T6K 4B4","-113.430283","53.45578"
"100386","CONNECTED","1406 Prince of Wales Dr","Ottawa","ON","K2C 1N6","-75.702675","45.369282"
"100525","CONNECTED","1600 Steeles Ave W","Vaughan","ON","L4K 4M2","-79.47364","43.787651"
"101189","CONNECTED","2155 boul. De Maisonneuve Est","Montreal","QC","H2K 4S3","-73.551888","45.525826"
"101379","CONNECTED","2208 Jane St","North York","ON","M3M 1A4","-79.509514","43.722797"
"101484","CONNECTED","5 Livingston St","Grimsby","ON","L3M 1K4","-79.565491","43.195202"
"102209","CONNECTED","845 Ontario Rd","Welland","ON","L3B 5V6","-79.23864","42.975174"
"102784","CONNECTED","3981 Jane Street","North York","ON","M3N 2K1","-79.516182","43.756088"
"102404","CONNECTED","5204 23rd Ave NW","Edmonton","AB","T6L 6X4","-113.422333","53.455006"
"102031","CONNECTED","323 rue Jean-Talon Est","Montreal","QC","H2R 1T2","-73.615639","45.537308"
"102199","CONNECTED","115 boul. Cremazie Ouest","Montreal","QC","H2N 1L4","-73.642822","45.540272"
"103221","CONNECTED","5800 Christophe Colomb ave
Colomb ave & Rosemont","Montreal","QC","H2S 2G2","-73.659416","45.561737"
"105091","CONNECTED","457 Boul. Lacombe","Repentigny","QC","J5Z 1P2","-73.469398","45.754272"
"101426","CONNECTED","6161 Thorold Stone Rd","Niagara Falls","ON","L2J 1A4","-79.097717","43.115345"
"102325","CONNECTED","1778 Carling Ave","Ottawa","ON","K2A 1E1","-75.753693","45.37714"
"100122","CONNECTED","1848 Main St","Winnipeg","MB","R2V 3H2","-97.116371","49.93903"
"100194","CONNECTED","281 First St","Collingwood","ON","L9Y 1B2","-80.225296","44.50235"
"100348","CONNECTED","13831 127 St NW","Edmonton","AB","T6V 1A8","-113.540466","53.601337"
"100352","CONNECTED","6948 McLeod Rd
Eastgate Sq Shopping Centrel","Niagara Falls","ON","L2G 7K3","-79.110451","43.069904"
"100396","CONNECTED","265 King George Rd
Northridge Plaza","Brantford","ON","N3R 6Y1","-80.279961","43.175293"
"100571","CONNECTED","616 Wharncliffe Rd S","London","ON","N6J 2N4","-81.258102","42.952652"
"100627","CONNECTED","4901 Steeles Ave W","North York","ON","M9L 2W1","-79.54277","43.770542"
"100637","CONNECTED","4932 boul. Des Sources","Dollard-des-Ormeaux","QC","H8Y 3C9","-73.820084","45.50626"
"100649","CONNECTED","1490 Inkster Blvd","Winnipeg","MB","R2X 2T8","-97.176781","49.943851"
"100710","CONNECTED","450 Bank Street","Ottawa","ON","K2K 1X7","-75.69352","45.411697"
"100714","CONNECTED","2545 Baseline Rd","Ottawa","ON","K2H 7B3","-75.786308","45.342129"
"101021","CONNECTED","2355 Keele St","North York","ON","M6M 4A2","-79.477837","43.707932"
"101190","CONNECTED","2625 Weston Rd Building G","North York","ON","M9N 3W1","-79.535271","43.711735"
"101320","CONNECTED","990 E Main St","Welland","ON","L3B 3Z3","-79.225227","42.993633"
"101380","CONNECTED","5445 Steeles Ave","Scarborough","ON","M1V 5C2","-79.275826","43.83083"
"101448","CONNECTED","1166 Davis Dr","Newmarket","ON","L3Y 7V1","-79.42804","44.066257"
"101488","CONNECTED","10432 100 Ave","Grande Prairie","AB","T8V 2Z5","-118.810226","55.170773"
"101517","CONNECTED","993 Richmond Rd","Ottawa","ON","K2B 6R1","-75.777122","45.375885"
"101675","CONNECTED","3330 Fallowfield Rd","Nepean","ON","K2J 4P5","-75.732498","45.297569"
"101684","CONNECTED","8159 Lundys Lane","Niagara Falls","ON","L2H 1H3","-79.131882","43.088924"
"101767","CONNECTED","17725 Yonge St","Newmarket","ON","L3Y 7C1","-79.481071","44.059715"
"101785","CONNECTED","11740 100 St","Grande Prairie","AB","T8V 4H5","-118.796295","55.186531"
"101789","CONNECTED","2970 Carling Ave","Ottawa","ON","K2B 7J7","-75.803612","45.355614"
"101818","CONNECTED","1250 Merivale Rd","Ottawa","ON","K2C 4A7","-75.732643","45.370495"
"101849","CONNECTED","390 Springbank Dr","London","ON","N6J 1G9","-81.28154","42.969196"
"101853","CONNECTED","250 Greenbank Rd","Nepean","ON","K2H 8X4","-75.780594","45.324543"
"101903","CONNECTED","9 Maidstone Rd E","Essex","ON","N8M 2J3","-82.825874","42.178345"
"101918","CONNECTED","9485 boul. St-Laurent","Montreal","QC","H2N 1P6","-73.571045","45.513531"
"102025","CONNECTED","393 Portage Ave
Portage Place  159","Winnipeg","MB","R3B 3H6","-97.148476","49.892612"
"102049","CONNECTED","1600 Langstaff Rd","Vaughan","ON","L4K 3S3","-79.480186","43.824371"
"102096","CONNECTED","1252 rue Ste-Catherine Est","Montreal","QC","H2L 2H2","-73.564407","45.508812"
"102156","CONNECTED","1900 O'connor Dr","North York","ON","M4A 1X2","-79.302666","43.723385"
"102185","CONNECTED","171 Bentworth Ave","North York","ON","M6A 1P7","-79.467995","43.719429"
"102225","CONNECTED","1322 Commissioners Rd W Byron","London","ON","N6K 1E1","-81.335487","42.960407"
"102275","CONNECTED","3440 boul. St-Laurent","Montreal","QC","H2X 2T9","-73.569962","45.512428"
"102353","CONNECTED","4000 Finch Ave E On The Run Convenience Store","Scarborough","ON","M1S 3T6","-79.296356","43.801624"
"102361","CONNECTED","9200 Bathurst St Building E","Vaughan","ON","L4J 8W1","-79.460052","43.846577"
"102380","CONNECTED","2301 Navaho Dr College Square","Ottawa","ON","K2G 6Z1","-75.755493","45.352985"
"102435","CONNECTED","2575 Danforth Ave Unit 2","Toronto","ON","M4C 1L5","-79.300629","43.688042"
"102470","CONNECTED","1840 Bayview Ave","North York","ON","M4G 3C9","-79.377968","43.713604"
"102494","CONNECTED","561 O'Connor Dr","Toronto","ON","M4C 2Z7","-79.329132","43.697605"
"102495","CONNECTED","465 Merecroft Rd
Unit F1","Campbell River","BC","V9W 6K6","-125.24543","49.999508"
"102559","CONNECTED","12597 Highway 35","Minden","ON","K0M 2K0","-78.715149","44.930088"
"102583","CONNECTED","2360 McPhillips St","Winnipeg","MB","R2V 4J6","-97.145927","49.95639"
"102695","CONNECTED","3400 Victoria Park Rd","Toronto","ON","M2H 2N5","-79.337158","43.804222"
"102700","CONNECTED","2500 Main St. N","Winnipeg","MB","R2V 4T6","-97.094963","49.957512"
"102740","CONNECTED","18314 Lessard Rd","Edmonton","AB","T6M 2X5","-113.641502","53.486237"
"102743","CONNECTED","3514 Weston Rd","North York","ON","M9L 1V6","-79.542633","43.752716"
