"Edge","Link","Interface","Outage Time","Recovery Time","Outage Duration"
"105236","74.49.167.204","GE3","01/08/2023 13:51:07","01/08/2023 13:51:12","5.0"
"100962","207.219.150.150","GE2","01/08/2023 13:51:08","01/08/2023 13:51:19","11.0"
"103924","207.219.150.149","GE6","01/08/2023 13:51:15","01/08/2023 13:51:15","0.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:51:17","01/08/2023 13:52:31","74.0"
"103614","207.219.150.150","GE6","01/08/2023 13:51:22","01/08/2023 13:51:41","19.0"
"103924","135.19.237.210","GE5","01/08/2023 13:52:01","01/08/2023 13:52:33","32.0"
"100416","207.219.150.149","GE4","01/08/2023 13:52:02","01/08/2023 13:52:47","45.0"
"103881","GE4.3001","GE4","01/08/2023 13:52:14","01/08/2023 13:52:22","8.0"
"103223","74.49.159.204","GE3","01/08/2023 13:52:19","01/08/2023 13:53:29","70.0"
"103223","66.163.28.139","GE4","01/08/2023 13:52:28","01/08/2023 13:53:37","69.0"
"100637","66.163.28.139","GE4","01/08/2023 13:52:28","01/08/2023 13:52:35","7.0"
